SubjectID,CompileSpanMinutes
7e24eec5efc5f41ddd6bd174f9367896b5d1e8ffb17df993024d40ffc9fdc3c7,7700.937962962963
7fdf9fbce234bbfe933d9054e12442fdd8cd5a77bd7665138b8d13914454ee00,4404.066666666667
803912a46b082be40edd985fdcea2cbdab37e4b5eac4398c90fc0a8034e43fd1,8135.327450980393
814404408bd0199512ad4ba3d68faf2960585cdfd69594702c94eff5bd230d06,6093.583333333333
81f9977b1cb660692df0608a306e0b0e7c4d8216ce002f75adb5a2ae54daef2b,6545.7
841c8a22f29d717f260e594a6f2390675836a2451699898ea2563a7755d2411d,9730.323809523808
867355c9b68c12c5903b638411939dc6ea88c456cf5008e235717eaf7995f70d,17077.258333333335
875585308b27b4d73fb8d199953864e5b0c07c796d3234eb5c8eeaf84a25ec1e,7395.481111111111
875a9438e80cf7a876ccc9fb06eea6ece9dbedc57815883fb83dd6061a35dfed,8639.365476190476
87ec3649c413790e7ea086afc37d342d438a976f153762c35ed5cf5f575ea688,4905.894166666667
88352ea9ac3d0f2e15272eb1a168474a2df241a974574da0919c70133a9f9e17,32873.370833333334
886c55e0e56a5da036a6fee2c2f5e2df5fd7f3592e3679fe3c8cb7d752025375,82.56666666666666
8a668e242f3a2d041331530f914343f1f1d3beae04c1144d4b3205f5266168d1,5512.502083333334
8aad99ed71ce2e88e1f45173427baaff382f7efce111c6e313d73c93b5c0c6a3,5033.491666666667
8d0a6215dcebc81e339a1a6e3d002e210893369a58bcef31ab3f4ba467405345,2182.7375
8d5889f8e20e5c3d6906ac4f5358b8f01b9dde3d3ecebbcc521eb838c081d98a,12609.477777777778
901d8a33071afe7867926cc5531dbf90c60e09da7f00e4f924c8604f4e6d43cd,11484.576388888889
903cd79b87d031d59564714595680b80eee7e3144372d1ac65bbb221f11ee48c,1322.7083333333333
907a20ee8d483eb92d4e1439ddb4656e0fb90b7f62f3704704775e371ca24425,16375.40625
90959ca5602d6c16556ec556b84756747e2747bb59a2f6d00aaa20042e0032db,8663.207291666668
90b360395c2dd6c87cff48bc8f0de7cd7a0092d0ebabc97f35961c61a54af6c1,9192.383333333333
913fab85a6d5111e37f89a38db472778f96b37cabc1e95bfda63a8da763f157c,11.016666666666667
9155af3ee12ce94764b3a95d42f1e8f649b52b15e54eeb25f45f2055f8bb2ac7,3216.342857142857
91dcd314220a03906075a920095c28c221ce9d46f40ff7166a9d9c7c24560c1d,43817.844444444454
924b5444df1fa359f2ff664d4290519cc4bb2e9126a684ba1fefcc7d5b7235c6,13446.599999999999
9250e7807f6c8ec9c624cfe65e2f2302078ed22517311660a5908f073c0e5eb1,8591.072619047618
92ba8913b7626d3591c2e74854c3e42e094f8d391375b71ff4785a357ee151af,5878.291666666667
937de36550b8a561bc98ff7418312f68797431b8bde9e3821428baaa1fa6bd06,91.26666666666667
93aa5e065c6367be94a623d135db17253b7a3e9f58493ed93ea1f8db7f31e59c,9156.333333333334
93c45d457d4165af103092ff9c4cdcfa24e9f4b1e0c82b398dd38cbf779e2ced,10274.663333333334
9469816b7548f230d9328e0731b676c5269a69fa1178a24d846fd8ee84716a5a,25211.029166666667
973d90c0774ace53df406494a67749358d32bf6dedc92320b0fdaec3d25c54a7,66.43333333333334
97b8db3b1b45ac444ded1465a3d2a71a855c99fce1efcee4e0c2dff031993295,42.333333333333336
986ffb5ce1387650ef19b2ef6feb99199475cd0b6b46913756127f8dbb5acf78,58.86666666666667
99271bf6bc1515593bf9a6ea0773c41992575a69bd1e395eeadc0a56085a9820,7431.499122807017
995f379a3dafceba704a1214ddb2fd6b81fdf30522af6550d1d66b42c29276be,1329.6000000000001
99653ff9fafee64ba1762963fd0618df42a663bb5992da86ed15349c1b0d5c17,4541.535416666667
9b2bbb8d21b528df0a79dfa85cd355601b9e7f8a76a5148096692bf817e41467,3.1166666666666667
9be32419109bbed7aa57f9a41e48584025c5ab4d53acbc65b916b7a6e0a3cb10,334.06666666666666
9d9b0b757e5de6bad7cdefac9030fdab8443a97a360b22b01dc50393f2684221,10737.389393939393
9db039796486e9048d824cc9981874d35074412e5cf5717a70629b5ff4bcf696,13855.691666666666
9dc68187549429df4f3437373f26b66209182c2362403ff35fafec27fc5112df,8619.241666666667
9dd19c0b7e51ac4145b141b21b65931290ca74f63d76ba5221aa095a6405291d,16347.540476190476
9ddec59680d7515fdde5142a7d9125faa09e88d59d61ab2ce7b57b42f6c3664f,4218.386805555557
9ef9eca46128a8d01ac4ef2d43787de51b86e42afc07737fee56345aeddaa151,109.45
9efbdf1999b9da8de7d9a6f3566a3c87eaf1ebc97c834e70dd7d8a9b5610a367,23113.258333333335
9f8b30169384d0831aebc18e59165bf0b25f64763b8ed2da60b379339f416bc5,9103.983333333334
9fc48a219eb1bda5234a525f36e4d345045d489ae61a59add51df210353c3234,12183.06212121212
9fed5a45cdf73f1f25d9fa9107fe22acf60a104b40e3ad4a32896d68fea248be,4581.963793103449
a0e2a4e401e09b5fb1ae1d627b7deed3d8585d6cbbf5e3594160c0dac40e4658,248.91666666666666
a1b5b0a0677527261a25370bf6120e998a7a662b3266e4581930f386a340266d,6562.544444444444
a20da6a9c348faddedf29c46fd8f3495f0a0c80bb1657a1bd6f0cde18fa4d468,7389.4625
a21ff661995a9170170dafb607f1c2c0ed52f47ce570c701053525ad60ff38a2,6246.725757575758
a322d2383f25e2d4fd51b7e093c7bae5d1fc34faa636e92fb39b307a3a605ba9,25301.733333333334
a48f68225ec41211ae2f9df72adfaf4fb5fc9b2aba62520e9290ae852190aa31,4821.888666666667
a4e93695f67bddf5d126734eb20ddbddbf1b821467446a58c2bf35a7e12b7c00,47.28333333333333
a5b275a232bab6173d895cba66b03a3f0517e42f4e01dfaf0a05130145ee4ca4,7971.820512820512
a5c58eaed91e17eb051bbb14d120b21a3e53972890b1741ebfbf91e605b9be8c,76.53333333333333
