SubjectID,Cluster,CompileCount,CompileSpanMinutes,CompileSuccessRate,MinutesFromGlobalFirstCompile,FracLong,MinutesToGlobalLastCompile,SessionCount
214374d7dfa69c12238ce40ee9956e6cf7f64f42987bdd13b61f9f4ecccbb777,1,22.25,22360.629166666666,1.0,59694.41666666667,0.1475595238095238,70845.17083333334,4.25
21a2fcda27eefe657f7a6f6ce571825ebeef05d37649d80d94df664d56d4bea6,1,19.642857142857142,7826.954761904762,0.8583581932660274,73101.05357142858,0.1924052127905511,71972.20833333333,4.071428571428571
22b5ee8e9c2c51b9a5874eb8d88dbafd5166bf5087e7f892cab539a46a91a3c3,1,9.0,49537.98333333334,1.0,71085.29166666667,0.2916666666666667,32276.941666666666,2.5
245868d239b98e047865fda6bcbab48d894815ccd86b9fcaa1d4c4464f7f6074,1,25.846153846153847,10659.052564102563,0.9404569115095432,63600.55256410256,0.2377855522306323,78640.61153846154,5.615384615384615
25427416f3fe7af754bd84c17195eb12c12b9d0276dc812d01d1acafca6556d2,4,34.08695652173913,6069.935507246378,0.9486055309542408,66751.37101449275,0.2404274385019592,80078.91014492755,8.347826086956522
258ae3ff6d02a707064097c05784e65f192789993f572af9d13f3351ffdc4835,4,42.65384615384615,5206.971153846154,0.9843132439286284,68869.6641025641,0.2706535740813099,78823.58141025642,9.692307692307692
264ed163a2453f3116dbe6d0ea8350601a15e87fa7126cb2ed258ad861dfdf09,4,37.0,5521.591666666666,0.8918269230769231,46001.53333333333,0.1238297872340425,101377.09166666667,5.5
2666e0c3baea210eb7be52ac56afc79903effbd3d42019d81d258f22be13912d,1,16.363636363636363,10085.34393939394,1.0,76310.65757575758,0.3441314645112852,66504.21515151516,4.636363636363637
26f9a1a3989684676ee87f88abde54380ad94b34f58434608a87444e95692a93,1,19.545454545454547,9710.889393939397,0.9808080808080808,68761.50757575758,0.3266432154257052,74427.81969696969,5.636363636363637
277338aef3935c78fd88da4748374d6b952acd9b001610c54b8e860a279fd36b,1,26.7,6781.17,0.9875,69877.85166666667,0.2407733464177455,76241.19500000002,5.8
2820584643c682e98bbf9913b3ae9042ab35b0c7156159e0be00997567928758,1,22.444444444444443,14450.762962962965,0.9841269841269842,75073.41296296295,0.2672720797720797,63376.04074074075,4.777777777777778
29f4e529e5dc43d14b0547e5bf7def4391de4995c0ab72d961375f95cc7e19f5,1,18.2,13850.193333333333,1.0,47852.28333333334,0.3808204641029539,91197.74,4.8
