SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
bourrus.instaurez,-0.5132259220360778,-2.5591274409667992,-1.3667089115844586,0.29428013687182775,0.5288597483771672,-0.3178243551378409,0.015305491395385422,-0.14079773366492482,-0.0652456134217833,-0.01788291515181101
bowling.deferant,0.7063808000805164,0.6314498481868444,-0.4344937241047572,-0.24531023488155318,-0.4328635545206646,1.0048125756208404,-0.033880512981272225,0.23702150676347405,-0.06874045787104803,0.0005112667091614568
boxerez.reprenons,1.0360848787767962,-1.458327168616066,-1.3933044726870765,0.30758868307898574,0.5275749574807158,-0.1010399273263981,0.6273292666518241,0.32616734595796026,-0.03398868267684792,0.0037149408868972856
brasse.resignees,0.49822371358431056,1.9912992787179078,-0.21153019095411896,0.0520911691865199,0.4792517674406365,-0.2358908840761096,0.03232063641702821,0.04540063502737643,-0.09731461376841395,0.014699952942476963
canape.patissiez,2.3517457907876014,-3.3151948209887627,4.499220457859317,0.02973364417634908,-2.861155385615382,-0.7645618467172989,-0.6461850871393786,-0.12683544388700727,0.13293371977267965,-1.4392383557354097e-06
cartayer.desherbes,-1.0738599649027787,-3.5732972938626792,1.7991814703678621,-0.7253273834393201,-0.9221034649991099,-1.5332375728391923,-0.3052433276905134,0.10495586806725436,-0.09925611496308526,0.023447748373549925
celestes.tireras,1.3071367648212673,-1.7383965564064248,-1.8643731033337252,0.023390718267837778,-0.2419666275309479,0.242570982108014,0.8743510745980534,0.18586350382869707,-0.05796625607374857,0.006474912790004085
chauffez.pics,0.38450993125110583,-0.47701273318730675,0.3084936098211723,-0.7301779185842753,-0.26261235263697663,-0.006746206359221887,0.25973260536327203,-0.3555745969972441,0.14157967810094932,0.009642775932590076
cireriez.miseras,-0.5502742335966619,1.805754388578498,0.34648134303696776,0.1308385475005325,0.015797590674138173,-0.1334915068578487,-0.33536708132056425,0.06915688219137472,0.036588000064953746,-0.013473979100585691
ciselure.pamant,1.378452040045123,2.000380652357624,-0.437696550401097,-0.5100275457623576,0.7697659175899975,-0.7326989369413733,0.5206876706249725,-1.6082746978273341,0.03218090142609212,-0.017661069551469063
